Seed,ID,Energy,Psi(deg),Impact(km),Ground(km),Triggered,Psi(deg),Impact(km),Ground(km),Cherenkov,Psi(deg),Impact(km),Ground(km)
1,242,3.61E+20,108.121355,27.787528,29.155862,1,104.467126,26.639116,27.447312,1,112.101011,28.835755,31.02079
1,243,6.46E+20,159.499152,30.227829,85.73441,1,42.728945,4.986343,7.585027,0,0,0,0
1,244,2.96E+20,50.956135,26.866245,34.757783,1,49.847038,25.299682,33.273096,1,138.896417,112.479622,170.858565
1,245,7.65E+20,88.710358,23.275758,23.287044,1,69.105083,15.365945,16.525475,0,0,0,0
1,246,4.82E+19,97.706773,12.563814,12.650492,1,89.540527,10.977455,10.981758,1,99.410877,12.675225,12.813669
1,247,1.08E+20,36.569678,27.419428,46.324832,1,36.133259,26.861764,45.862595,0,0,0,0
1,248,3.55E+19,84.591995,31.674056,31.848765,1,83.620781,31.195608,31.428686,0,0,0,0
1,249,2.79E+19,80.909285,33.677125,34.142049,1,66.58518,24.452185,26.744068,1,89.383595,38.603487,38.608768
1,250,1.26E+20,100.11903,33.203431,33.691222,1,101.65049,33.75208,34.419428,1,105.516467,35.340063,36.619109
1,251,1.34E+20,91.892625,33.684778,33.696296,1,91.187506,33.365966,33.369133,1,102.781037,39.035303,39.97513
1,252,7.87E+19,53.434803,15.883068,19.96317,1,52.721093,15.530801,19.711113,1,56.941755,17.60502,21.170268
1,253,1.52E+20,60.801458,38.307703,44.014046,1,57.722234,35.003826,41.548511,1,79.797304,58.028711,59.00316
1,254,2.15E+20,89.224478,29.419163,29.425246,1,88.420691,28.923517,28.940714,1,91.483148,30.342391,30.34804
1,255,1.48E+20,63.329506,35.633937,39.980239,1,63.526699,35.80404,40.100805,1,137.912057,358.432712,534.531319
1,256,8.53E+19,47.017884,24.908474,34.271409,1,44.426345,22.551043,32.459689,1,165.30138,118.716809,466.971124
1,257,1.99E+20,81.210277,11.262176,11.429134,1,80.79473,11.193967,11.374645,1,84.130445,11.886783,11.971972
1,258,3.34E+19,125.830349,36.010368,44.239807,1,85.701478,21.96335,22.044974,1,137.629325,38.470965,56.818316
1,259,4.20E+20,50.234476,36.477541,47.623568,1,49.493931,35.401368,46.73259,1,132.209653,142.914893,192.76536
1,260,1.19E+20,56.505869,30.277231,36.439707,1,56.149904,29.982741,36.2375,1,64.00974,36.976187,41.234846
1,261,1.60E+20,79.800945,21.56368,21.95557,1,72.865679,18.570548,19.510155,1,77.863621,20.633528,21.159359
1,262,3.23E+19,86.969155,20.950957,20.992712,1,86.744929,20.871364,20.918341,1,88.144944,21.350639,21.369827
1,263,7.85E+20,93.943219,19.211645,19.244484,1,94.420099,19.225682,19.26861,1,89.952241,17.970157,17.971443
1,264,1.50E+20,99.835154,32.506209,32.956465,1,100.569117,32.823107,33.352285,1,96.115898,30.875494,31.031121
1,265,2.72E+18,87.250707,13.125326,13.152269,1,89.455651,13.554799,13.559052,1,85.029639,12.628627,12.696376
1,266,8.25E+20,126.445594,17.39496,21.475558,1,112.832003,15.182512,16.389251,1,122.967824,16.605798,19.662641
1,267,1.27E+19,157.024253,23.939165,60.684465,1,44.549545,4.816366,7.145886,0,0,0,0
1,268,3.89E+19,137.281102,14.713834,21.417109,1,75.662575,6.898558,7.188709,0,0,0,0
1,269,1.62E+20,65.676899,21.423597,23.648613,1,38.093316,10.908483,18.071542,0,0,0,0
1,270,5.89E+19,171.2031,23.995301,155.605816,1,11.712619,0.380393,2.847714,0,0,0,0
1,271,1.21E+20,85.318958,32.618529,32.744691,1,82.884657,31.271023,31.539331,1,99.985833,40.729098,41.320859
1,272,2.37E+20,69.556075,12.892404,13.848667,1,63.16235,10.841419,12.271143,1,65.216966,11.538392,12.819398
1,273,1.55E+19,80.98472,27.857461,28.238362,1,79.962561,26.891525,27.345677,1,160.417697,57.964333,172.382516
1,274,1.19E+19,89.06442,24.000138,24.008013,1,39.573392,5.607167,9.071938,0,0,0,0
1,275,1.28E+19,90.727659,16.993524,16.993532,1,88.517495,16.435449,16.447346,1,96.408122,18.433809,18.528319
1,276,2.52E+20,37.85591,16.359397,26.921053,1,27.31658,8.86253,19.70756,0,0,0,0
1,277,2.27E+20,69.327629,5.994653,6.491881,1,65.996594,5.5041,6.124949,1,71.035003,6.251768,6.688175
1,278,3.48E+19,85.470584,32.98415,33.103945,1,81.998603,31.032357,31.36621,1,99.393772,40.874768,41.397724
1,279,5.61E+19,36.901766,20.640268,34.789606,1,35.374762,19.565957,34.234342,0,0,0,0
1,280,6.06E+20,93.521673,39.396083,39.458768,1,90.636626,37.691835,37.692465,1,96.427054,41.083904,41.321603
1,281,9.09E+19,89.482053,17.918035,17.921723,1,90.60107,18.198396,18.198399,1,90.150203,18.073447,18.074105
1,282,8.80E+19,73.631193,6.799617,7.153523,1,73.372769,6.771824,7.13511,1,71.547008,6.593537,7.026328
1,283,3.84E+18,114.873617,11.121646,12.161535,1,123.443035,11.926196,14.153179,0,0,0,0
1,284,5.60E+19,66.728796,22.1427,24.190925,1,67.361105,22.455666,24.414989,1,69.618302,23.690946,25.348689
1,285,1.53E+20,68.862188,38.735002,41.60717,1,64.033984,34.453235,38.419695,1,87.80193,56.260571,56.310039
1,286,2.23E+19,117.989708,28.014655,31.617751,1,86.352041,18.563024,18.614836,1,117.318382,27.631039,30.994875
1,287,4.49E+20,43.411444,31.808003,46.529764,1,43.024736,31.377535,46.235808,1,54.983829,46.02611,56.361448
1,288,4.54E+20,61.190684,22.788399,26.130662,1,50.374579,15.996886,20.953577,1,56.534324,19.692064,23.752944
1,289,2.32E+19,80.076213,10.042343,10.249502,1,79.931208,10.009888,10.221559,0,0,0,0
1,290,1.12E+19,104.398088,26.091597,26.886056,1,101.568299,24.913379,25.389027,1,121.053256,30.632658,35.634853
1,291,4.69E+20,101.04369,30.919824,31.464442,1,99.556791,30.344134,30.737845,1,117.159757,36.864398,41.329764
1,292,3.21E+19,94.642317,20.521894,20.57416,1,92.577322,19.841954,19.854044,1,95.603805,20.712774,20.793561
1,293,1.21E+20,137.761889,34.924742,51.720466,1,90.722215,21.360545,21.360619,1,139.620196,35.082585,53.902062
1,294,1.83E+20,34.132414,30.295517,54.372855,1,33.447208,29.564078,54.029719,0,0,0,0
1,295,7.45E+20,135.167212,7.26376,10.090276,1,130.803063,7.090595,9.185616,1,134.554464,7.101323,9.758009
1,296,4.98E+19,90.414859,36.716891,36.71695,1,82.931402,32.011614,32.282202,1,92.272994,37.445931,37.468012
1,297,1.11E+20,36.524611,24.230067,41.021886,1,35.955919,23.646566,40.589502,0,0,0,0
1,298,7.25E+19,92.93509,38.291772,38.331967,1,80.090988,30.746766,31.249417,1,119.122562,52.299106,59.751986
1,299,1.39E+20,89.550416,35.779934,35.783165,1,84.882444,32.998474,33.149062,1,95.184991,38.868517,39.010574
1,300,2.25E+20,108.096543,32.714208,34.340237,1,97.115959,28.689146,28.883379,0,0,0,0
1,301,9.16E+20,86.583773,30.854744,30.922472,1,43.524482,9.065684,13.379129,0,0,0,0
1,302,8.75E+20,139.384819,14.310449,21.69705,1,145.598682,14.70617,25.672449,0,0,0,0
1,303,5.45E+18,137.716588,8.963955,13.04194,1,138.508874,9.047283,13.365762,0,0,0,0
1,304,4.61E+19,107.84229,18.933414,19.826369,1,107.145438,18.657792,19.464543,1,101.092179,17.295737,17.586734
1,305,8.74E+20,32.99168,18.049092,33.49449,1,32.323975,17.165462,32.457766,1,29.230198,14.719015,30.543715
1,306,2.20E+20,148.606614,30.468403,58.145911,1,81.792551,14.688081,14.871864,1,144.435989,29.083756,49.712023
1,307,1.19E+19,116.752267,7.912673,8.730906,1,102.234494,6.681978,6.784922,1,117.489126,7.791312,8.648937
1,308,1.69E+19,133.146923,25.71458,35.034523,1,103.753765,19.700914,20.228686,0,0,0,0
1,309,1.98E+19,71.424433,15.106497,16.019864,1,67.031812,13.475384,14.739689,1,71.360403,15.000396,15.913793
1,310,1.00E+20,124.238383,37.322242,44.960838,1,107.012538,31.526398,32.88704,1,120.240763,35.790169,41.270203
1,311,8.68E+19,144.048145,11.210516,18.810746,1,125.70382,10.084569,12.271953,1,143.613226,11.00622,18.273662
1,312,5.23E+19,40.258797,18.221584,28.468163,1,42.956127,20.153143,29.82175,0,0,0,0
1,313,1.28E+19,120.095275,30.489972,35.113421,1,109.987421,27.527544,29.212404,1,159.662353,37.513502,107.341099
1,314,8.52E+20,83.482846,21.955406,22.124339,1,50.446615,9.101494,11.98676,1,77.734129,19.267876,19.766705
1,315,2.45E+20,143.093641,33.976215,56.310868,1,84.463788,18.088771,18.194206,1,145.094066,34.075971,59.260688
1,316,6.54E+20,75.445362,30.380624,31.496923,1,73.185902,28.899305,30.314644,0,0,0,0
1,317,1.26E+20,82.257721,24.906311,25.163628,1,82.319823,24.90357,25.15695,1,81.947879,24.76844,25.044358
1,318,6.39E+18,60.071522,6.893479,8.072299,1,60.125018,6.876671,8.048392,1,60.9385,7.124353,8.264553
1,319,6.97E+19,85.557932,32.338729,32.452317,1,84.716804,31.841113,31.99608,1,83.080304,30.96174,31.213835
1,320,4.24E+20,57.301141,37.803221,45.060132,1,54.085483,34.079597,42.23424,1,70.96953,52.928315,56.062358
1,321,3.49E+20,69.369489,18.132304,19.451312,1,68.846333,17.940503,19.315402,1,76.01283,20.888898,21.578072
1,322,1.44E+19,132.72962,7.619056,10.185504,1,134.66931,7.724451,10.661457,1,132.136744,7.470817,9.891872
1,323,1.81E+19,71.608676,24.474847,25.862753,1,66.221225,21.456476,23.54013,1,70.198676,23.589431,25.148147
1,324,1.63E+20,99.099719,25.648483,25.941968,1,77.826873,17.685915,18.140111,1,95.233106,23.905145,23.986573
1,325,1.10E+20,118.440535,21.150561,23.945521,1,119.754283,21.371602,24.50301,1,120.81289,21.467313,24.876514
1,326,3.33E+18,100.639332,15.395075,15.627925,1,101.560802,15.530748,15.812544,1,102.141589,15.603536,15.91862
1,327,6.57E+18,80.597157,15.79679,16.046518,1,80.308865,15.451861,15.711213,0,0,0,0
1,328,3.72E+20,94.704483,14.220319,14.252826,1,95.068325,14.311451,14.350726,1,95.417941,14.362903,14.409173
1,329,1.27E+19,92.744873,15.689343,15.699042,1,91.515351,15.418702,15.420099,1,95.160465,16.233576,16.282792
1,330,3.61E+19,107.896413,23.840403,24.978902,1,109.677771,24.323628,25.750489,1,104.590266,22.936345,23.641547
1,331,2.08E+19,118.646837,8.622023,9.714213,1,115.85656,8.401308,9.238339,1,121.072671,8.693787,10.028109
1,332,2.89E+19,78.242841,22.002088,22.516152,1,78.716551,22.200098,22.678494,1,86.633641,25.501569,25.558211
1,333,1.49E+18,92.268785,6.487102,6.487178,1,77.400868,4.898171,5.074245,1,90.556004,6.235619,6.237782
1,334,5.70E+19,86.296448,34.39721,34.483045,1,80.733088,31.040111,31.484617,1,96.502863,40.156385,40.393617
1,335,1.58E+20,80.774772,19.097489,19.381341,1,78.565139,17.923557,18.328172,0,0,0,0
1,336,1.04E+18,109.532116,10.144537,10.694067,1,75.028424,5.967076,6.234122,0,0,0,0
1,337,5.26E+19,68.820085,31.603735,34.004052,1,65.702604,29.048761,31.999834,0,0,0,0
1,338,6.59E+18,141.137147,8.772468,13.733252,1,114.993928,7.27774,7.93864,1,142.615369,8.648858,13.983397
1,339,5.36E+19,108.908759,11.131174,11.699173,1,110.834448,11.246672,11.95892,1,108.486401,10.896966,11.424599
1,340,4.90E+20,79.23853,5.116775,5.250216,1,79.556733,5.151314,5.278755,1,80.053467,5.236782,5.355522
1,341,3.46E+18,89.270817,10.429229,10.434536,1,86.23799,9.912495,9.949063,1,86.98079,10.046175,10.072674
1,342,2.02E+19,88.400901,23.105228,23.12068,1,86.529911,22.077214,22.130801,1,80.130144,19.7145,20.046468
1,343,6.33E+20,130.203784,39.404201,51.419941,1,77.776667,19.963309,20.471823,1,173.879067,46.043689,429.906939
1,344,2.09E+19,88.689472,11.320129,11.329435,1,88.246364,11.243516,11.256688,1,86.418078,10.932424,10.968172
1,345,4.36E+19,91.142192,26.40288,26.404891,1,86.387429,24.275279,24.337101,1,87.012152,24.540843,24.585536
1,346,9.72E+20,79.596153,29.611774,30.149793,1,77.853736,28.652999,29.359433,1,82.270935,31.095331,31.412417
1,347,4.80E+19,90.973544,35.477252,35.479437,1,29.990195,4.706009,9.776455,0,0,0,0
1,348,7.32E+19,85.643484,39.920919,40.0548,1,93.191647,44.772362,44.829703,0,0,0,0
1,349,2.42E+19,97.618572,37.005745,37.298561,1,102.965189,39.508015,40.477501,0,0,0,0
1,350,2.75E+20,27.689286,34.753385,75.205353,1,28.101564,35.447027,75.660983,0,0,0,0
1,351,1.46E+19,108.298573,32.119152,33.764171,1,94.130864,26.607366,26.662955,1,119.472158,36.070535,41.319341
1,352,1.14E+20,65.530707,38.377073,42.260438,1,62.701616,35.785405,40.379482,1,87.122321,59.623885,59.710118
1,353,1.11E+20,118.48787,30.684755,34.803844,1,96.020314,23.492502,23.602515,1,124.03875,31.939165,38.408421
1,354,1.52E+19,99.808403,22.435784,22.733354,1,99.37267,22.313941,22.582271,1,146.707451,32.739674,59.325936
1,355,3.35E+19,77.240934,19.012236,19.541411,1,58.926638,11.761573,13.857666,0,0,0,0
1,356,3.85E+19,70.63147,33.195035,35.25753,1,67.699292,31.000492,33.589526,1,103.700455,58.046952,59.698332
1,357,1.42E+20,67.070231,38.650836,42.074431,1,62.413176,34.290929,38.821729,1,89.902311,59.438706,59.439753
1,358,8.48E+19,93.435371,39.402503,39.461879,1,81.396536,32.195285,32.592728,1,172.566995,68.924033,531.238843
1,359,2.92E+19,107.185996,21.594326,22.540799,1,107.18412,21.59702,22.54341,1,102.609106,20.423542,20.883238
1,360,1.63E+20,32.523814,29.646313,55.471482,1,32.908517,30.159711,55.837963,0,0,0,0
1,361,9.97E+20,102.147427,38.3929,39.228248,1,96.998632,35.831761,36.075946,1,173.803653,58.574223,540.770472
1,362,1.55E+19,121.282771,14.106,16.359933,1,118.265487,13.754006,15.487452,1,120.168388,13.859529,15.891681
1,363,2.40E+20,25.489864,20.890623,49.117507,1,26.207474,21.171748,48.49107,0,0,0,0
1,364,1.93E+20,77.995356,19.002763,19.471959,1,75.641061,18.030231,18.66482,1,83.516061,20.928935,21.087767
1,365,1.78E+20,78.507353,16.28086,16.656378,1,77.467782,15.972258,16.408371,1,77.056461,15.893571,16.35574
1,366,3.54E+20,36.961096,20.563166,34.495015,1,38.204921,21.654503,35.295164,0,0,0,0
1,367,7.21E+20,88.393088,37.62015,37.641104,1,59.315622,19.118788,22.351127,0,0,0,0
1,368,1.41E+20,56.445719,38.785129,46.718834,1,58.404884,41.169995,48.500066,0,0,0,0
1,369,1.27E+20,87.101001,39.055232,39.115919,1,63.160419,22.747099,25.5954,0,0,0,0
1,370,7.29E+20,106.411099,12.367064,12.834752,1,109.861928,12.664176,13.394187,0,0,0,0
1,371,2.21E+19,92.208479,26.113701,26.126127,1,90.637316,25.48459,25.484723,1,89.942361,25.21075,25.211768
1,372,5.81E+18,135.780037,19.92286,28.300829,1,66.176669,8.770365,9.705682,0,0,0,0
1,373,1.81E+20,76.938496,37.768032,38.821203,1,77.37249,38.094253,39.086875,1,76.784078,37.703461,38.779853
1,374,5.64E+18,122.635641,12.139702,14.191074,1,67.096011,6.620924,7.347571,0,0,0,0
1,375,8.74E+19,62.565286,13.023859,14.802321,1,64.216518,13.557036,15.175133,0,0,0,0
1,376,2.56E+19,125.858549,29.04392,35.691911,1,115.149546,26.288256,28.948003,1,173.558728,34.65531,307.139176
1,377,1.15E+20,77.558539,24.07995,24.706995,1,68.74017,19.536977,21.047522,1,76.585111,23.29256,23.997612
1,378,2.40E+20,116.381901,36.544549,40.668324,1,101.284895,30.818994,31.377246,1,117.647439,36.680988,41.27767
1,379,1.23E+19,44.177683,14.130806,20.500662,1,43.458188,13.786518,20.272878,0,0,0,0
1,380,4.25E+19,80.143795,11.553931,11.763871,1,84.928676,12.379937,12.448137,0,0,0,0
1,381,6.99E+19,91.706483,26.569374,26.575954,1,84.162791,23.134176,23.276076,1,84.168929,23.156023,23.297759
1,382,3.07E+20,114.470025,16.048887,17.542404,1,67.128334,7.004608,7.691273,0,0,0,0
1,383,8.85E+18,92.381486,18.966921,18.975429,1,88.079463,17.709763,17.728472,1,100.737003,21.151426,21.487691
1,384,6.45E+19,129.565664,31.628227,40.862858,1,123.455551,30.164084,36.022524,1,144.66408,34.441506,59.267068
1,385,1.56E+20,68.552552,28.952463,31.185771,1,67.091914,27.985713,30.467176,1,69.261244,29.470833,31.589143
1,386,6.40E+19,110.476765,32.691428,34.81382,1,98.924625,28.310686,28.623515,1,120.156162,35.60597,41.050344
1,387,2.22E+19,74.004347,29.383993,30.626927,1,52.909149,16.180931,20.44084,0,0,0,0
1,388,6.28E+20,73.680722,31.44871,32.832371,1,53.7892,18.056476,22.536432,1,65.938268,25.747428,28.293808
1,389,8.57E+18,82.398607,10.457694,10.585033,1,86.944691,11.262931,11.294253,0,0,0,0
1,390,9.19E+19,98.363047,4.627896,4.652302,1,101.955574,4.801013,4.869042,0,0,0,0
1,391,4.12E+19,174.774112,10.839926,116.794482,1,19.970647,0.270775,1.363757,0,0,0,0
1,392,6.43E+20,89.885497,35.54155,35.54262,1,91.585358,36.424805,36.433661,1,95.661729,38.660952,38.830716
1,393,5.05E+19,71.399374,17.050296,18.120643,1,67.25116,15.517585,16.985958,0,0,0,0
1,394,4.49E+19,142.625717,37.940502,62.240839,1,61.783618,11.805063,13.506098,0,0,0,0
1,395,8.08E+19,83.239177,38.518453,38.812428,1,77.237306,33.802265,34.704483,0,0,0,0
1,396,7.01E+19,67.70568,37.168709,40.257289,1,64.885182,34.585427,38.294398,1,68.214771,37.566788,40.539567
1,397,3.56E+19,113.648378,38.789244,42.256319,1,90.250448,28.452322,28.452434,1,131.155804,45.075618,59.689453
1,398,6.38E+19,92.893774,12.286932,12.294126,1,92.395233,12.16951,12.173421,1,90.707544,11.863974,11.864096
1,399,5.45E+19,69.639379,33.977663,36.319021,1,66.162409,30.962857,33.942055,1,74.590779,37.453905,38.907755
1,400,1.95E+19,101.262381,37.469385,38.161173,1,90.74398,32.203209,32.203796,1,122.2898,47.056287,55.523437
1,401,6.09E+20,87.377699,20.323052,20.354509,1,86.866209,20.151026,20.193158,1,90.669703,21.401122,21.40118
1,402,1.01E+19,125.541434,26.092479,31.893194,1,98.629916,19.69012,19.880174,0,0,0,0
1,403,1.76E+20,84.250071,34.63586,34.83547,1,83.528336,34.199806,34.446593,1,93.180056,39.774688,39.823668
1,404,2.23E+20,42.837636,34.928496,51.735382,1,42.214786,33.9105,50.83702,0,0,0,0
1,405,1.68E+20,174.440004,25.265698,257.812205,1,154.412005,39.033535,89.789491,0,0,0,0
1,406,1.19E+19,86.754949,27.870131,27.928749,1,76.308712,22.836368,23.560798,1,94.518719,31.230443,31.310657
1,407,1.24E+20,84.23068,22.376764,22.523937,1,82.33344,21.661853,21.90073,1,77.141457,19.858438,20.44167
1,408,1.89E+18,88.290401,4.104355,4.119114,1,84.41179,3.824411,3.871367,1,89.520966,4.168733,4.176878
1,409,1.31E+20,77.070979,21.879265,22.508699,1,73.067732,20.134781,21.126568,1,74.283087,20.705538,21.583213
1,410,2.04E+19,41.64633,14.91831,22.714912,1,39.671678,13.817645,21.92875,0,0,0,0
1,411,9.10E+18,83.943314,11.233742,11.320317,1,82.725024,11.002307,11.119544,1,81.879537,10.871199,11.01234
1,412,2.09E+19,117.800664,30.76062,34.63315,1,113.89169,29.696651,32.361402,0,0,0,0
1,413,1.83E+20,51.82919,35.590277,45.43853,1,51.380973,35.094315,45.087962,1,66.08199,52.267135,57.27212
1,414,5.35E+19,67.870242,8.021733,8.768041,1,53.863988,5.295138,6.76151,1,67.20727,7.910432,8.699569
1,415,4.69E+20,52.171928,30.369525,38.614504,1,50.2942,28.340817,37.014315,1,54.16739,32.132825,39.787689
1,416,1.67E+20,134.628207,29.541303,41.261413,1,117.47602,25.961441,29.132265,1,130.686378,28.680008,37.606406
1,417,5.82E+19,90.138482,28.354561,28.35487,1,89.127765,27.915222,27.922241,1,97.220536,31.422286,31.64864
1,418,2.84E+18,108.114994,14.472434,15.162611,1,105.255654,13.989306,14.44673,1,112.26693,15.035746,16.166093
1,419,6.95E+20,131.71922,32.239045,42.993434,1,101.062355,23.86937,24.278707,1,144.794119,34.417535,59.383503
1,420,4.52E+20,97.302022,37.442315,37.722473,1,85.505258,31.036622,31.149338,1,121.904675,48.840838,57.403763
1,421,2.45E+20,73.318304,36.252377,37.905657,1,72.511903,35.648751,37.439938,1,78.912138,40.621949,41.434374
1,422,1.47E+20,74.978003,34.745652,36.031644,1,73.030806,33.371398,34.954744,1,84.042636,41.209143,41.455199
1,423,2.93E+19,129.694681,34.724862,44.925181,1,101.442236,26.325002,26.810081,0,0,0,0
1,424,1.49E+19,129.115684,14.038859,17.916723,1,61.176485,5.254921,6.122883,0,0,0,0
1,425,2.98E+19,87.916026,28.293798,28.320522,1,85.599038,27.070733,27.166944,1,108.678336,37.24231,39.245652
1,426,3.98E+19,112.09724,28.45963,30.635208,1,108.756395,27.459191,28.931952,1,113.902708,28.936543,31.563048
1,427,1.60E+20,122.687699,33.959955,40.207085,1,127.163757,35.06691,43.834361,1,116.17794,31.805797,35.331712
1,428,1.05E+20,102.634728,33.635005,34.418284,1,95.667571,30.597383,30.725479,1,113.880561,37.885113,41.329695
1,429,4.85E+19,89.410646,26.26026,26.264499,1,87.797551,25.581722,25.609184,1,86.009624,24.854449,24.929733
1,430,1.24E+19,88.881341,23.318973,23.328183,1,87.44591,22.799408,22.83188,1,94.917879,25.526236,25.604124
1,431,1.41E+19,96.447907,29.01851,29.180634,1,97.436294,29.153572,29.374644,1,94.889768,28.094987,28.180715
1,432,6.45E+20,171.562581,35.062853,237.524466,1,9.168613,0.333888,3.417711,0,0,0,0
1,433,7.47E+18,129.236517,13.636413,17.428762,1,123.823956,13.136838,15.668348,0,0,0,0
1,434,4.58E+19,75.899738,15.102289,15.625093,1,71.77505,13.732596,14.52781,1,78.04196,15.658058,16.050765
1,435,3.75E+20,18.910205,28.558256,88.704833,1,19.349178,29.210217,88.73312,0,0,0,0
1,436,3.34E+19,63.017565,31.605274,35.571854,1,62.894982,31.531352,35.528091,1,69.467403,37.018506,39.607739
1,437,3.77E+19,122.255085,30.16747,35.463573,1,117.335372,29.226098,32.728554,0,0,0,0
1,438,1.44E+20,98.770554,30.923246,31.258778,1,98.365511,30.646087,30.946791,1,96.562144,29.872129,30.046701
1,439,8.22E+18,121.824565,7.997004,9.283821,1,122.164928,8.032579,9.359129,1,122.178955,7.922225,9.230169
1,440,1.04E+19,96.71317,24.482307,24.628535,1,95.802436,24.175828,24.280785,1,99.015648,25.251139,25.535978
1,441,1.21E+20,38.102697,35.897927,58.469669,1,37.301651,34.731102,57.614746,0,0,0,0
1,442,2.26E+19,103.813146,35.91558,36.936386,1,73.325899,21.275108,22.26998,1,121.451648,42.780053,50.025325
1,443,6.68E+19,52.934454,37.778056,47.514849,1,48.994044,32.761562,43.609357,1,62.186936,48.737023,55.221782
1,444,6.46E+20,42.156294,13.665768,20.583719,1,41.974546,13.520685,20.439901,1,43.57648,14.499864,21.246356
1,445,2.41E+20,91.327715,34.916325,34.921637,1,90.780649,34.565885,34.566946,1,100.031189,39.460537,40.038236
1,446,8.71E+18,102.84409,14.482519,14.809834,1,101.457506,14.238621,14.488885,1,101.309273,14.174229,14.416199
1,447,5.08E+20,93.086494,39.232546,39.279114,1,52.710282,14.843412,18.812829,0,0,0,0
1,448,8.43E+20,21.502756,19.482446,53.669264,1,13.077535,8.726262,39.440793,0,0,0,0
1,449,9.41E+19,92.396253,30.521287,30.540284,1,91.682124,30.179103,30.186903,1,93.894469,31.179033,31.23822
1,450,2.85E+20,125.690906,10.927789,13.106549,1,86.589826,7.865445,7.92312,0,0,0,0
1,451,4.85E+18,108.910414,11.229532,11.801025,1,102.652068,10.31335,10.52554,1,109.25944,11.086822,11.673533
1,452,6.79E+19,58.709364,20.104208,23.650243,1,57.656984,19.527571,23.242521,1,63.770992,22.960667,25.696786
1,453,9.22E+20,61.854914,31.224165,35.519324,1,61.64361,30.839292,35.153172,1,67.763554,35.961169,38.933077
1,454,3.90E+20,86.691692,30.15109,30.213645,1,83.439371,28.09831,28.307233,1,83.741541,28.271203,28.463339
1,455,1.59E+20,89.296337,16.967434,16.972363,1,88.262462,16.443023,16.457893,1,84.315215,15.387048,15.484361
1,456,3.16E+19,85.212683,36.844845,36.991362,1,68.625992,25.612636,27.584387,1,84.377948,35.585068,35.777585
1,457,7.01E+19,146.151966,21.772887,38.780631,1,104.104232,15.550325,15.9828,1,148.280877,21.715342,40.967331
1,458,5.74E+18,89.888209,18.740973,18.742467,1,87.62418,17.894669,17.919484,1,87.18754,17.777209,17.809602
1,459,4.59E+20,128.450288,37.911196,48.232107,1,77.90204,19.85493,20.354762,0,0,0,0
1,460,6.25E+20,130.749459,37.320213,49.057862,1,142.905317,39.269883,64.804712,0,0,0,0
1,461,6.60E+20,163.226317,25.972566,89.312026,1,27.407724,1.982234,4.709275,0,0,0,0
1,462,9.12E+17,90.860126,4.181898,4.18421,1,67.672363,2.60308,2.903946,0,0,0,0
1,463,6.45E+19,100.448926,32.81045,33.326942,1,91.800111,28.643168,28.651656,1,167.907496,50.717062,241.150793
1,464,8.58E+19,83.618826,5.283644,5.342695,1,83.682325,5.299799,5.358058,1,83.281072,5.290595,5.354481
1,465,6.12E+20,68.741424,38.038906,40.895374,1,48.847131,21.001065,28.068361,0,0,0,0
1,466,2.85E+20,69.998593,38.292335,40.826949,1,68.465327,37.001736,39.861591,1,70.773987,39.037876,41.417267
1,467,7.32E+19,88.488482,36.131521,36.149968,1,88.100218,35.939031,35.966034,1,96.571699,40.908614,41.156493
1,468,7.47E+19,66.633888,10.737807,11.814332,1,61.955961,9.451626,10.852192,1,67.347026,10.928602,11.954746
1,469,5.75E+20,102.024993,30.828426,31.478095,1,101.007249,30.384863,30.91606,1,116.85312,36.162458,40.432464
1,470,3.67E+20,112.181575,32.704834,35.00661,1,80.991815,24.969028,25.411484,0,0,0,0
1,471,3.59E+19,61.957385,15.484146,17.656986,1,59.098092,14.194483,16.669721,1,64.300558,16.350115,18.24722
1,472,1.32E+19,44.373913,3.547466,5.308251,1,51.643652,4.558418,6.001586,1,44.628996,3.687926,5.490095
1,473,2.81E+20,75.44908,29.469298,30.500581,1,75.407414,29.474534,30.511907,1,76.811325,30.345189,31.216713
1,474,5.65E+20,89.00939,29.673074,29.681683,1,89.319738,29.819692,29.824872,1,92.023419,31.080182,31.0931
1,475,2.58E+20,87.160059,32.047734,32.097996,1,88.790806,32.835837,32.84813,1,141.195057,55.288174,87.969949
1,476,3.29E+19,89.965984,27.641724,27.647791,1,85.056093,26.617005,26.771524,0,0,0,0
1,477,5.89E+19,73.201738,31.585875,33.059087,1,67.460022,27.608396,29.981289,1,86.947532,40.513174,40.582706
1,478,5.20E+20,84.516389,9.838167,9.906016,1,81.807172,9.367676,9.497158,1,86.296126,10.129005,10.166142
1,479,8.13E+20,87.802567,10.866438,10.88395,1,87.990286,10.837474,10.853009,1,87.58999,10.777595,10.79741
1,480,5.89E+19,97.174879,23.696717,23.859389,1,96.375535,23.427906,23.552193,1,101.577559,25.046816,25.526801
1,481,5.75E+20,55.487783,17.24281,21.110364,1,53.166711,16.073985,20.283314,1,56.757261,17.924109,21.60673
1,482,7.80E+20,90.505078,24.905775,24.906879,1,87.386481,24.189128,24.23948,0,0,0,0
1,483,1.32E+20,110.062682,5.916442,6.219776,1,108.92607,5.851775,6.112059,1,110.867483,5.895088,6.225908
1,484,5.18E+18,115.981225,20.514311,22.692666,1,107.65499,19.012183,19.869059,0,0,0,0
